date;day;PM10;PM25;NO2;SO2;NO;NOX;O3;ATMO;temp;wind_speed;wind_dir;hum;press;weather_event
2019-12-14 02:00:00;2019-12-14 00:00:00;16.9;6.7;4.2;1.5;0.4;4.8;86.8;bon;11.9;18.5;ONO;61.0;988.6;inconnu
2019-12-14 03:00:00;2019-12-14 00:00:00;19.2;11.5;3.2;2.1;0.2;3.5;87.7;bon;11.1;14.8;O;60.0;990.4;inconnu
2019-12-14 04:00:00;2019-12-14 00:00:00;17.0;9.2;3.6;2.3;0.5;4.3;86.7;bon;9.9;13.0;ONO;71.0;992.6;inconnu
2019-12-14 05:00:00;2019-12-14 00:00:00;16.5;7.0;6.5;2.2;0.8;7.6;83.1;bon;9.4;13.0;O;73.0;994.1;inconnu
2019-12-14 06:00:00;2019-12-14 00:00:00;9.1;7.2;6.1;2.5;0.6;6.9;85.5;bon;9.4;11.1;ONO;65.0;995.7;inconnu
2019-12-14 07:00:00;2019-12-14 00:00:00;28.1;13.8;8.9;2.6;1.9;11.8;85.0;moyen;8.8;9.3;O;64.0;997.9;inconnu
2019-12-14 08:00:00;2019-12-14 00:00:00;27.5;10.9;15.1;2.4;1.8;17.9;73.7;moyen;8.7;9.3;OSO;66.0;999.3;inconnu
2019-12-14 09:00:00;2019-12-14 00:00:00;31.0;11.0;27.0;2.3;3.0;31.6;66.0;moyen;8.8;9.3;OSO;69.0;1000.1;inconnu
2019-12-14 10:00:00;2019-12-14 00:00:00;28.3;7.7;26.9;2.4;3.7;32.5;63.4;bon;9.4;11.1;SO;64.0;1000.4;inconnu
2019-12-14 11:00:00;2019-12-14 00:00:00;19.5;6.5;23.2;2.6;1.9;26.3;65.3;bon;9.6;7.4;SO;66.0;1000.6;inconnu
2019-12-14 12:00:00;2019-12-14 00:00:00;17.7;8.5;18.6;2.2;2.8;22.8;68.4;bon;10.5;11.1;SO;66.0;1000.6;inconnu
2019-12-14 13:00:00;2019-12-14 00:00:00;17.3;6.9;24.5;1.5;3.8;30.3;65.1;bon;10.6;7.4;OSO;73.0;1000.9;inconnu
2019-12-14 14:00:00;2019-12-14 00:00:00;14.6;6.4;18.3;2.0;3.3;23.6;70.3;bon;11.0;9.3;O;68.0;1001.1;inconnu
2019-12-14 15:00:00;2019-12-14 00:00:00;14.9;6.7;20.0;1.8;4.2;26.4;68.8;bon;10.6;9.3;O;70.0;1002.0;inconnu
2019-12-14 16:00:00;2019-12-14 00:00:00;12.7;6.8;20.4;2.0;2.2;23.7;66.9;bon;10.2;9.3;O;65.0;1002.8;inconnu
2019-12-14 17:00:00;2019-12-14 00:00:00;18.6;10.2;47.3;2.1;3.8;53.1;38.9;bon;9.3;5.6;SO;71.0;1003.0;inconnu
2019-12-14 18:00:00;2019-12-14 00:00:00;13.0;10.2;62.6;2.1;3.0;67.2;22.7;bon;8.6;3.7;SSO;79.0;1002.9;inconnu
2019-12-14 19:00:00;2019-12-14 00:00:00;20.5;10.6;63.8;2.1;3.4;69.1;27.7;moyen;8.2;3.7;S;80.0;1002.4;inconnu
2019-12-14 20:00:00;2019-12-14 00:00:00;21.4;13.3;42.8;2.0;0.9;44.1;40.4;moyen;8.3;5.6;SSO;81.0;1001.8;inconnu
2019-12-14 21:00:00;2019-12-14 00:00:00;18.2;9.1;33.4;2.2;1.1;35.0;49.8;bon;9.0;7.4;S;80.0;1000.7;inconnu
2019-12-14 22:00:00;2019-12-14 00:00:00;13.4;11.1;20.6;1.8;0.7;21.5;59.6;bon;9.4;7.4;SSO;88.0;999.4;pluie faible
2019-12-14 23:00:00;2019-12-14 00:00:00;8.0;6.8;9.2;1.4;0.6;10.2;73.2;bon;10.4;14.8;SO;89.0;998.3;pluie faible
2019-12-15 00:00:00;2019-12-15 00:00:00;3.7;8.1;7.7;1.4;0.4;8.3;74.3;bon;10.3;11.1;SSO;91.0;997.8;pluie faible
2019-12-15 01:00:00;2019-12-15 00:00:00;2.2;8.1;6.7;0.0;0.3;7.3;79.2;bon;10.4;14.8;SO;88.0;997.6;inconnu
2019-12-15 02:00:00;2019-12-15 00:00:00;1.2;8.1;6.8;0.0;0.4;7.2;81.8;bon;10.9;14.8;SO;82.0;998.2;inconnu
2019-12-15 03:00:00;2019-12-15 00:00:00;1.9;8.1;7.5;0.0;0.3;7.5;81.6;bon;11.1;11.1;SO;83.0;998.3;inconnu
2019-12-15 04:00:00;2019-12-15 00:00:00;1.0;8.1;7.5;0.0;0.4;7.8;80.1;bon;11.2;13.0;SO;82.0;999.0;inconnu
2019-12-15 05:00:00;2019-12-15 00:00:00;5.3;4.7;5.7;0.0;0.3;6.0;81.5;bon;10.3;11.1;O;82.0;999.9;inconnu
2019-12-15 06:00:00;2019-12-15 00:00:00;4.4;4.2;7.5;0.0;0.6;8.4;76.9;bon;9.7;9.3;O;83.0;1001.2;inconnu
2019-12-15 07:00:00;2019-12-15 00:00:00;7.6;6.0;8.3;0.0;0.7;9.4;73.8;bon;9.2;9.3;O;82.0;1002.5;inconnu
2019-12-15 08:00:00;2019-12-15 00:00:00;11.7;5.5;11.7;0.0;1.9;14.5;70.3;bon;9.0;9.3;O;76.0;1003.4;inconnu
2019-12-15 09:00:00;2019-12-15 00:00:00;11.6;4.2;21.8;0.0;2.7;25.8;58.7;bon;8.8;7.4;O;76.0;1004.5;inconnu
2019-12-15 10:00:00;2019-12-15 00:00:00;18.9;7.9;32.3;0.0;4.2;38.8;50.8;moyen;9.0;5.6;OSO;78.0;1005.5;inconnu
2019-12-15 11:00:00;2019-12-15 00:00:00;18.0;10.0;29.2;0.0;4.1;35.5;53.7;bon;9.5;5.6;OSO;76.0;1005.9;inconnu
2019-12-15 12:00:00;2019-12-15 00:00:00;19.1;6.6;26.2;0.1;4.8;33.6;60.8;bon;10.0;5.6;SO;67.0;1006.1;inconnu
2019-12-15 13:00:00;2019-12-15 00:00:00;24.2;7.3;18.9;0.1;3.7;24.8;68.9;bon;10.4;7.4;SO;67.0;1006.2;inconnu
2019-12-15 14:00:00;2019-12-15 00:00:00;20.6;11.4;19.6;0.0;2.8;23.8;69.4;moyen;10.5;7.4;SO;68.0;1006.2;inconnu
2019-12-15 15:00:00;2019-12-15 00:00:00;18.3;8.5;23.8;0.2;2.6;27.8;64.5;bon;10.1;5.6;SO;68.0;1006.5;inconnu
2019-12-15 16:00:00;2019-12-15 00:00:00;18.8;11.3;30.5;0.0;1.8;33.3;49.8;bon;9.4;3.7;SSO;75.0;1006.5;inconnu
2019-12-15 17:00:00;2019-12-15 00:00:00;20.0;11.2;48.1;0.0;1.8;50.8;31.9;bon;8.2;3.7;SSO;86.0;1006.9;inconnu
2019-12-15 18:00:00;2019-12-15 00:00:00;20.3;13.6;64.9;0.0;4.8;72.2;15.7;moyen;8.2;3.7;S;88.0;1006.9;inconnu
2019-12-15 19:00:00;2019-12-15 00:00:00;21.9;13.3;47.9;0.0;1.8;50.7;32.4;moyen;8.5;3.7;S;89.0;1007.1;inconnu
2019-12-15 20:00:00;2019-12-15 00:00:00;19.4;13.7;43.5;0.0;1.5;45.7;31.4;bon;8.6;3.7;S;90.0;1007.0;inconnu
2019-12-15 21:00:00;2019-12-15 00:00:00;18.2;10.7;38.1;0.0;1.5;40.4;34.3;bon;9.0;3.7;SSO;92.0;1006.9;inconnu
2019-12-15 22:00:00;2019-12-15 00:00:00;14.4;8.8;35.0;0.0;1.5;37.3;32.7;bon;9.2;3.7;SSO;93.0;1006.7;inconnu
2019-12-15 23:00:00;2019-12-15 00:00:00;9.4;6.9;23.0;0.0;0.9;24.4;46.0;bon;9.4;7.4;SSO;92.0;1006.7;inconnu
2019-12-16 00:00:00;2019-12-16 00:00:00;7.3;6.1;13.6;0.0;0.3;14.1;56.6;bon;9.3;5.6;SSO;90.0;1006.6;inconnu
2019-12-16 01:00:00;2019-12-16 00:00:00;7.3;3.2;10.6;0.0;0.2;10.9;59.8;bon;9.0;5.6;S;90.0;1006.3;inconnu
2019-12-16 02:00:00;2019-12-16 00:00:00;7.0;1.2;8.9;0.0;0.5;9.7;62.0;bon;8.7;5.6;S;91.0;1006.1;inconnu
2019-12-16 03:00:00;2019-12-16 00:00:00;5.7;4.7;11.2;0.0;0.1;11.3;58.2;bon;8.6;5.6;S;92.0;1005.9;pluie faible
2019-12-16 04:00:00;2019-12-16 00:00:00;4.3;4.8;16.5;0.0;0.7;17.4;50.8;moyen;8.6;5.6;S;94.0;1005.3;pluie
2019-12-16 05:00:00;2019-12-16 00:00:00;8.1;6.7;45.2;0.0;4.0;51.2;25.2;bon;8.7;1.9;S;95.0;1005.5;pluie faible
2019-12-16 06:00:00;2019-12-16 00:00:00;7.6;6.7;50.8;0.0;6.2;60.4;21.9;bon;8.8;3.7;S;96.0;1005.3;pluie
2019-12-16 07:00:00;2019-12-16 00:00:00;6.8;4.9;66.9;0.0;6.9;77.4;12.9;bon;9.0;3.7;SSO;97.0;1005.1;pluie faible
2019-12-16 08:00:00;2019-12-16 00:00:00;10.8;11.3;84.2;0.0;50.3;161.3;2.5;bon;9.3;5.6;S;97.0;1005.2;pluie faible
2019-12-16 09:00:00;2019-12-16 00:00:00;9.0;8.9;81.0;0.0;42.5;146.1;3.5;bon;9.5;3.7;S;97.0;1005.3;pluie faible
2019-12-16 10:00:00;2019-12-16 00:00:00;13.6;6.0;74.7;0.0;46.3;145.7;5.1;bon;9.7;5.6;SSE;98.0;1005.1;inconnu
2019-12-16 11:00:00;2019-12-16 00:00:00;16.1;11.3;61.4;0.0;27.8;104.0;8.9;bon;9.9;5.6;SSE;97.0;1004.5;inconnu
2019-12-16 12:00:00;2019-12-16 00:00:00;13.1;10.4;45.0;0.0;15.3;68.6;17.5;bon;10.4;5.6;SSE;97.0;1003.7;inconnu
2019-12-16 13:00:00;2019-12-16 00:00:00;14.1;10.0;47.5;0.0;20.2;78.4;13.6;bon;10.6;3.7;SSE;95.0;1002.7;inconnu
2019-12-16 14:00:00;2019-12-16 00:00:00;16.7;9.8;47.0;0.0;22.3;81.1;10.2;bon;11.0;3.7;SE;93.0;1002.0;inconnu
2019-12-16 15:00:00;2019-12-16 00:00:00;13.9;9.3;41.3;0.0;15.8;65.4;11.3;bon;10.6;3.7;SE;93.0;1001.6;inconnu
2019-12-16 16:00:00;2019-12-16 00:00:00;20.7;10.0;47.9;0.0;21.0;80.2;6.0;moyen;9.9;3.7;SSE;92.0;1001.1;inconnu
2019-12-16 17:00:00;2019-12-16 00:00:00;18.4;14.1;55.2;0.0;31.2;103.0;3.5;bon;9.9;3.7;SSE;94.0;1000.6;inconnu
2019-12-16 18:00:00;2019-12-16 00:00:00;16.3;12.6;54.6;0.0;28.3;97.9;2.8;bon;9.5;1.9;SE;95.0;1000.0;inconnu
2019-12-16 19:00:00;2019-12-16 00:00:00;16.8;11.5;54.6;0.1;33.4;105.7;5.9;bon;9.2;3.7;S;95.0;999.4;inconnu
2019-12-16 20:00:00;2019-12-16 00:00:00;17.5;11.6;43.0;0.0;7.3;54.2;11.0;bon;9.2;5.6;SSE;93.0;998.9;inconnu
2019-12-16 21:00:00;2019-12-16 00:00:00;21.0;13.6;44.9;0.1;7.3;56.0;8.1;moyen;9.1;5.6;S;93.0;998.6;inconnu
2019-12-16 22:00:00;2019-12-16 00:00:00;18.9;14.0;46.7;0.0;10.9;63.4;6.0;bon;9.0;5.6;SSE;93.0;998.5;inconnu
2019-12-16 23:00:00;2019-12-16 00:00:00;19.0;16.5;40.8;0.0;5.9;49.8;11.0;moyen;9.0;5.6;S;92.0;998.6;inconnu
2019-12-17 00:00:00;2019-12-17 00:00:00;18.5;14.2;38.7;0.0;5.3;46.9;11.0;bon;9.3;5.6;S;91.0;998.2;inconnu
2019-12-17 01:00:00;2019-12-17 00:00:00;11.9;9.1;42.3;0.0;4.5;49.3;16.3;bon;9.7;5.6;S;88.0;998.3;inconnu
2019-12-17 02:00:00;2019-12-17 00:00:00;15.7;7.6;35.1;0.0;2.4;38.7;27.2;bon;9.7;5.6;S;89.0;998.7;inconnu
2019-12-17 03:00:00;2019-12-17 00:00:00;11.1;8.7;35.8;0.0;1.9;38.7;30.1;bon;9.9;3.7;S;88.0;998.8;inconnu
2019-12-17 04:00:00;2019-12-17 00:00:00;10.9;7.0;35.4;0.0;1.7;38.1;32.4;bon;10.3;5.6;S;84.0;998.6;inconnu
2019-12-17 05:00:00;2019-12-17 00:00:00;13.1;9.6;61.9;0.1;12.1;80.5;14.4;bon;10.7;5.6;S;81.0;998.5;inconnu
2019-12-17 06:00:00;2019-12-17 00:00:00;18.4;8.9;67.2;0.0;19.0;96.2;10.0;bon;10.8;5.6;S;80.0;998.9;inconnu
2019-12-17 07:00:00;2019-12-17 00:00:00;18.6;7.7;70.6;0.0;31.8;119.4;7.7;bon;11.0;5.6;S;80.0;999.4;inconnu
2019-12-17 08:00:00;2019-12-17 00:00:00;17.5;10.2;63.0;0.0;18.2;90.9;13.1;bon;11.6;5.6;SSO;77.0;1000.3;inconnu
2019-12-17 09:00:00;2019-12-17 00:00:00;;;;;;;;;;;;;;
2019-12-17 10:00:00;2019-12-17 00:00:00;16.2;8.3;45.1;0.3;11.7;63.0;25.4;bon;13.3;5.6;SSO;73.0;1001.7;inconnu
2019-12-17 11:00:00;2019-12-17 00:00:00;18.8;7.9;27.2;0.5;6.5;37.3;41.1;bon;14.2;5.6;SSO;69.0;1001.6;inconnu
2019-12-17 12:00:00;2019-12-17 00:00:00;16.8;8.8;24.2;0.1;4.4;30.9;41.7;bon;14.7;5.6;SSO;69.0;1001.5;inconnu
2019-12-17 13:00:00;2019-12-17 00:00:00;16.2;6.0;23.3;0.2;3.3;28.4;43.5;bon;15.3;7.4;SSO;69.0;1001.7;inconnu
2019-12-17 14:00:00;2019-12-17 00:00:00;18.7;7.8;27.7;0.4;6.2;37.3;38.5;bon;14.8;9.3;SO;69.0;1002.2;inconnu
2019-12-17 15:00:00;2019-12-17 00:00:00;13.9;8.5;23.8;0.8;2.7;27.9;35.0;bon;14.2;7.4;SO;72.0;1002.8;inconnu
2019-12-17 16:00:00;2019-12-17 00:00:00;20.5;5.4;36.9;0.8;5.4;45.2;29.0;moyen;13.5;5.6;OSO;77.0;1003.5;inconnu
2019-12-17 17:00:00;2019-12-17 00:00:00;16.6;6.1;38.1;0.0;6.3;47.8;29.4;bon;12.0;5.6;NO;85.0;1004.5;inconnu
2019-12-17 18:00:00;2019-12-17 00:00:00;8.7;8.1;27.5;0.0;6.0;36.5;35.3;bon;10.4;5.6;O;80.0;1006.3;pluie faible
2019-12-17 19:00:00;2019-12-17 00:00:00;5.3;5.7;21.5;0.0;3.0;26.2;51.4;bon;9.8;5.6;O;80.0;1007.3;inconnu
2019-12-17 20:00:00;2019-12-17 00:00:00;3.8;4.3;25.8;0.0;2.7;29.8;48.7;bon;9.4;3.7;O;83.0;1008.1;inconnu
2019-12-17 21:00:00;2019-12-17 00:00:00;5.8;8.1;48.8;0.0;6.5;58.8;24.7;bon;9.2;5.6;OSO;85.0;1009.5;inconnu
2019-12-17 22:00:00;2019-12-17 00:00:00;7.7;6.0;43.0;0.0;5.2;51.0;28.0;bon;9.0;3.7;SO;84.0;1010.4;inconnu
2019-12-17 23:00:00;2019-12-17 00:00:00;8.2;7.4;37.0;0.0;2.2;40.3;31.4;bon;8.6;3.7;SSE;85.0;1011.5;inconnu
2019-12-18 00:00:00;2019-12-18 00:00:00;6.5;8.1;29.2;0.0;1.5;31.5;35.0;bon;8.1;9.3;SO;86.0;1012.6;inconnu
2019-12-18 01:00:00;2019-12-18 00:00:00;7.4;7.7;22.6;2.0;1.0;24.1;40.7;bon;7.8;3.7;SO;88.0;1013.0;inconnu
2019-12-18 02:00:00;2019-12-18 00:00:00;10.2;4.1;23.2;2.2;1.1;24.8;37.9;bon;7.7;5.6;SSO;88.0;1013.5;inconnu
2019-12-18 03:00:00;2019-12-18 00:00:00;7.5;7.5;20.8;1.8;0.7;22.0;34.3;bon;7.5;5.6;SSO;90.0;1013.7;inconnu
2019-12-18 04:00:00;2019-12-18 00:00:00;6.8;8.0;29.8;1.8;1.2;31.6;25.2;bon;7.2;3.7;OSO;89.0;1014.3;inconnu
2019-12-18 05:00:00;2019-12-18 00:00:00;7.8;8.8;41.1;1.9;3.4;46.4;14.5;bon;6.6;3.7;S;92.0;1014.6;inconnu
2019-12-18 06:00:00;2019-12-18 00:00:00;14.4;12.0;57.1;2.5;21.3;89.7;4.2;bon;5.8;1.9;S;94.0;1015.0;inconnu
2019-12-18 07:00:00;2019-12-18 00:00:00;15.1;14.2;64.9;2.3;70.7;173.3;2.9;bon;5.7;3.7;S;97.0;1015.5;inconnu
2019-12-18 08:00:00;2019-12-18 00:00:00;17.2;16.9;63.1;2.7;124.7;254.3;3.4;bon;6.1;5.6;SSO;96.0;1015.9;inconnu
2019-12-18 09:00:00;2019-12-18 00:00:00;17.3;13.8;56.9;2.2;87.4;190.8;4.2;bon;6.3;3.7;SSE;96.0;1016.1;inconnu
2019-12-18 10:00:00;2019-12-18 00:00:00;20.6;12.0;44.4;2.3;46.1;115.0;9.6;moyen;7.5;3.7;S;93.0;1016.4;inconnu
2019-12-18 11:00:00;2019-12-18 00:00:00;15.4;10.4;34.5;2.0;22.7;69.3;20.3;bon;8.6;3.7;S;86.0;1015.6;inconnu
2019-12-18 12:00:00;2019-12-18 00:00:00;16.1;11.6;32.0;2.1;14.8;54.8;29.7;bon;9.9;3.7;SE;81.0;1015.1;inconnu
2019-12-18 13:00:00;2019-12-18 00:00:00;10.0;8.3;30.5;2.2;10.3;46.2;39.4;bon;11.3;7.4;SSE;71.0;1013.9;inconnu
2019-12-18 14:00:00;2019-12-18 00:00:00;10.5;6.9;23.9;2.5;4.8;31.3;48.6;bon;10.9;5.6;SSE;73.0;1012.5;inconnu
2019-12-18 15:00:00;2019-12-18 00:00:00;10.9;7.2;34.2;2.1;5.6;42.8;35.5;bon;11.0;5.6;SE;79.0;1012.2;inconnu
2019-12-18 16:00:00;2019-12-18 00:00:00;10.2;6.2;39.3;1.8;4.6;46.3;25.5;bon;10.5;5.6;SE;84.0;1012.2;inconnu
2019-12-18 17:00:00;2019-12-18 00:00:00;10.3;6.7;45.0;1.5;5.1;52.8;16.1;bon;10.0;3.7;SSE;88.0;1012.0;inconnu
2019-12-18 18:00:00;2019-12-18 00:00:00;15.3;5.7;45.2;1.8;6.1;54.5;12.6;bon;9.8;5.6;SSE;91.0;1011.8;inconnu
2019-12-18 19:00:00;2019-12-18 00:00:00;16.7;12.6;49.1;1.5;9.4;63.7;8.2;bon;9.3;3.7;SSE;92.0;1011.6;inconnu
2019-12-18 20:00:00;2019-12-18 00:00:00;24.9;11.5;45.3;1.7;8.7;58.6;8.7;moyen;9.4;3.7;SSE;95.0;1011.5;inconnu
2019-12-18 21:00:00;2019-12-18 00:00:00;28.2;14.7;46.9;1.9;15.9;71.2;5.8;moyen;9.3;3.7;SE;95.0;1011.0;inconnu
2019-12-18 22:00:00;2019-12-18 00:00:00;27.1;14.6;44.6;1.8;15.5;68.4;6.8;moyen;9.0;5.6;SSE;96.0;1010.7;inconnu
2019-12-18 23:00:00;2019-12-18 00:00:00;30.9;13.1;37.2;1.6;4.8;44.6;8.9;bon;9.0;5.6;S;96.0;1010.4;inconnu
2019-12-19 00:00:00;2019-12-19 00:00:00;23.9;9.6;22.6;1.8;1.3;24.8;30.1;bon;9.8;5.6;S;90.0;1010.1;inconnu
2019-12-19 01:00:00;2019-12-19 00:00:00;20.3;10.0;16.1;1.2;0.7;17.1;37.5;moyen;9.7;5.6;S;88.0;1009.6;inconnu
2019-12-19 02:00:00;2019-12-19 00:00:00;24.9;10.3;12.8;1.4;0.7;13.9;44.8;bon;9.9;5.6;S;85.0;1009.5;inconnu
2019-12-19 03:00:00;2019-12-19 00:00:00;19.1;8.4;11.2;1.5;0.4;11.9;46.9;bon;9.7;3.7;S;84.0;1009.4;inconnu
2019-12-19 04:00:00;2019-12-19 00:00:00;21.3;8.8;19.5;1.9;1.2;21.4;39.4;bon;9.6;5.6;S;85.0;1008.7;inconnu
2019-12-19 05:00:00;2019-12-19 00:00:00;17.2;12.9;38.9;1.6;3.7;44.7;25.9;bon;10.0;5.6;S;82.0;1007.9;inconnu
2019-12-19 06:00:00;2019-12-19 00:00:00;;;;;;;;;;;;;;
2019-12-19 07:00:00;2019-12-19 00:00:00;15.2;10.5;47.8;1.9;7.4;59.1;23.4;bon;11.2;5.6;S;78.0;1007.0;inconnu
2019-12-19 08:00:00;2019-12-19 00:00:00;14.3;11.1;47.6;1.6;6.4;57.4;22.4;bon;11.7;5.6;S;77.0;1006.5;inconnu
2019-12-19 09:00:00;2019-12-19 00:00:00;21.5;8.6;54.8;2.0;10.5;70.8;17.2;bon;12.0;7.4;SSE;77.0;1006.4;inconnu
2019-12-19 10:00:00;2019-12-19 00:00:00;15.8;8.7;45.7;1.5;7.9;57.6;24.8;bon;12.6;5.6;S;77.0;1006.2;inconnu
2019-12-19 11:00:00;2019-12-19 00:00:00;16.7;7.6;47.0;1.9;8.9;60.6;28.4;bon;13.5;5.6;S;72.0;1005.2;inconnu
2019-12-19 12:00:00;2019-12-19 00:00:00;13.6;6.1;31.7;1.8;3.9;37.7;39.5;bon;13.9;7.4;S;70.0;1004.4;inconnu
2019-12-19 13:00:00;2019-12-19 00:00:00;14.3;9.6;36.2;1.9;5.9;45.2;36.9;bon;13.9;7.4;S;71.0;1002.9;inconnu
2019-12-19 14:00:00;2019-12-19 00:00:00;11.9;6.3;30.2;1.5;4.2;36.7;42.9;bon;14.2;7.4;S;70.0;1001.9;inconnu
2019-12-19 15:00:00;2019-12-19 00:00:00;19.6;6.8;39.3;2.1;5.9;48.4;34.4;bon;14.4;7.4;S;69.0;1001.4;inconnu
2019-12-19 16:00:00;2019-12-19 00:00:00;16.0;8.1;44.6;2.2;4.9;52.1;31.6;bon;14.6;7.4;S;68.0;1000.5;inconnu
2019-12-19 17:00:00;2019-12-19 00:00:00;12.6;8.8;49.1;1.8;4.8;56.3;27.3;bon;13.5;7.4;S;72.0;1000.1;inconnu
2019-12-19 18:00:00;2019-12-19 00:00:00;19.3;6.2;46.6;1.9;2.6;50.6;26.8;bon;12.7;3.7;SSE;75.0;999.0;inconnu
2019-12-19 19:00:00;2019-12-19 00:00:00;13.4;10.8;39.2;1.8;1.7;41.9;33.9;bon;11.8;3.7;SSE;80.0;998.1;inconnu
2019-12-19 20:00:00;2019-12-19 00:00:00;14.8;9.4;35.9;2.3;2.7;40.0;36.4;bon;13.6;7.4;S;71.0;997.2;inconnu
2019-12-19 21:00:00;2019-12-19 00:00:00;14.2;7.7;22.4;2.2;1.2;24.3;48.9;bon;14.3;5.6;S;69.0;996.5;pluie faible
2019-12-19 22:00:00;2019-12-19 00:00:00;9.1;8.3;15.2;2.0;0.6;16.1;53.1;bon;13.3;7.4;S;77.0;994.8;pluie faible
2019-12-19 23:00:00;2019-12-19 00:00:00;8.4;5.2;13.5;2.1;0.7;14.7;55.0;bon;13.8;11.1;S;71.0;993.7;pluie faible
2019-12-20 00:00:00;2019-12-20 00:00:00;5.9;2.9;10.2;1.9;0.2;10.3;58.4;bon;12.9;9.3;S;81.0;992.5;pluie faible
2019-12-20 01:00:00;2019-12-20 00:00:00;4.1;2.2;10.5;0.8;0.5;11.2;57.1;bon;12.2;7.4;SSE;85.0;990.8;pluie faible
2019-12-20 02:00:00;2019-12-20 00:00:00;2.9;3.6;10.3;1.0;0.6;11.3;55.2;bon;11.5;5.6;SSE;91.0;989.5;pluie faible
2019-12-20 03:00:00;2019-12-20 00:00:00;6.9;8.1;12.0;1.0;0.6;13.0;53.3;bon;11.2;5.6;SE;92.0;987.8;pluie
2019-12-20 04:00:00;2019-12-20 00:00:00;4.6;4.6;13.1;1.0;0.4;13.7;55.4;bon;11.4;11.1;SSE;93.0;985.9;pluie faible
2019-12-20 05:00:00;2019-12-20 00:00:00;4.7;1.6;12.0;0.9;0.2;12.5;58.0;bon;11.5;13.0;SSE;92.0;983.9;pluie
2019-12-20 06:00:00;2019-12-20 00:00:00;4.6;0.4;17.2;1.2;1.2;19.2;53.6;bon;11.7;11.1;S;93.0;983.0;pluie
2019-12-20 07:00:00;2019-12-20 00:00:00;2.7;2.4;16.8;1.1;1.1;18.5;55.7;bon;12.1;13.0;S;92.0;982.6;pluie faible
2019-12-20 08:00:00;2019-12-20 00:00:00;3.1;3.2;18.8;1.3;0.9;20.3;53.1;bon;12.5;11.1;SO;87.0;983.6;pluie faible
2019-12-20 09:00:00;2019-12-20 00:00:00;2.0;3.4;25.9;1.2;2.8;30.3;49.8;bon;12.2;9.3;SO;83.0;984.7;inconnu
2019-12-20 10:00:00;2019-12-20 00:00:00;4.6;3.7;29.8;1.7;4.8;37.3;52.5;bon;11.8;9.3;OSO;82.0;986.2;inconnu
2019-12-20 11:00:00;2019-12-20 00:00:00;7.1;1.9;19.3;1.7;3.2;24.3;67.2;bon;11.2;9.3;OSO;76.0;987.4;inconnu
2019-12-20 12:00:00;2019-12-20 00:00:00;6.0;1.9;28.4;2.1;5.6;37.1;62.3;bon;11.5;9.3;OSO;73.0;987.1;inconnu
2019-12-20 13:00:00;2019-12-20 00:00:00;9.7;2.3;20.0;2.1;4.2;26.5;65.3;bon;11.7;9.3;OSO;67.0;986.7;inconnu
2019-12-20 14:00:00;2019-12-20 00:00:00;11.4;4.0;18.2;2.4;4.9;25.8;66.4;bon;11.3;9.3;OSO;62.0;988.1;inconnu
2019-12-20 15:00:00;2019-12-20 00:00:00;11.2;6.5;23.1;2.6;4.3;29.7;62.1;bon;10.7;11.1;SO;63.0;988.8;inconnu
2019-12-20 16:00:00;2019-12-20 00:00:00;9.2;6.3;27.6;2.2;3.7;33.3;56.3;bon;9.8;9.3;SO;70.0;990.3;inconnu
2019-12-20 17:00:00;2019-12-20 00:00:00;9.4;5.8;48.9;2.1;2.6;53.0;31.3;bon;9.0;5.6;SSO;77.0;991.1;inconnu
2019-12-20 18:00:00;2019-12-20 00:00:00;13.0;11.4;51.1;1.8;2.2;54.5;32.1;bon;9.1;5.6;S;81.0;991.5;inconnu
2019-12-20 19:00:00;2019-12-20 00:00:00;16.7;7.6;38.0;2.0;1.8;40.7;39.0;bon;9.2;7.4;SSO;81.0;991.4;inconnu
2019-12-20 20:00:00;2019-12-20 00:00:00;13.6;7.8;33.6;1.8;1.3;35.5;41.2;bon;9.4;7.4;SSO;82.0;991.5;inconnu
2019-12-20 21:00:00;2019-12-20 00:00:00;14.4;9.0;26.6;2.0;0.8;27.7;45.4;bon;9.0;7.4;SSO;82.0;991.5;inconnu
2019-12-20 22:00:00;2019-12-20 00:00:00;13.3;7.1;19.9;1.9;0.6;20.7;49.2;bon;8.4;5.6;SSO;85.0;991.6;inconnu
2019-12-20 23:00:00;2019-12-20 00:00:00;15.3;8.4;16.9;1.7;0.5;17.6;49.7;bon;8.2;7.4;SSO;85.0;991.8;inconnu
2019-12-21 00:00:00;2019-12-21 00:00:00;10.2;7.0;15.7;1.9;0.2;16.2;49.7;bon;7.8;3.7;SSO;88.0;992.0;inconnu
2019-12-21 01:00:00;2019-12-21 00:00:00;11.1;6.5;17.5;1.2;0.8;18.7;48.1;bon;7.4;7.4;S;89.0;991.5;inconnu
2019-12-21 02:00:00;2019-12-21 00:00:00;11.0;7.2;14.7;1.4;0.6;15.6;49.0;bon;7.1;7.4;S;89.0;991.3;inconnu
2019-12-21 03:00:00;2019-12-21 00:00:00;11.5;6.1;12.5;1.5;0.5;13.2;49.7;bon;7.3;5.6;SSO;89.0;991.1;inconnu
2019-12-21 04:00:00;2019-12-21 00:00:00;9.1;4.4;13.6;1.5;0.5;14.3;49.6;bon;7.6;5.6;SSO;89.0;991.1;inconnu
